pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_dens,st_denserr1,st_denserr2,st_denslim,ra,dec,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2
Kepler-138 d,Kepler-138,1,1,4,Transit,Published Confirmed,0,23.09230000000,0.00060000000,-0.00060000000,0,0.1288000000,0.0010000000,-0.0010000000,0,1.51000000,0.04000000,-0.04000000,0,2.10000000,0.60000000,-0.70000000,0,Mass,3.600000,1.100000,-1.100000,0,0.010000,0.005000,-0.005000,0,3.4000,0.2000,-0.2000,0,345.00,7.00,-7.00,0,89.04000,0.04000,-0.04000,0,3841.00,50.00,-51.00,0,0.535000,0.013000,-0.014000,0,0.535000,0.012000,-0.012000,0,-0.1800,0.1000,-0.1000,0,[Fe/H],-1.25181,0.02996,-0.03218,0,4.710000,0.030000,-0.030000,0,4.900000,0.400000,-0.400000,0,290.3814122,43.2930645,14.6210000,0.0520000,-0.0520000,13.0400000,0.0920000,-0.0920000,12.4715000,0.0002390,-0.0002390,11.5177000,0.0072873,-0.0072873
Kepler-1514 b,Kepler-1514,1,1,2,Transit,Published Confirmed,0,217.83184000000,0.00012000000,-0.00012000000,0,0.7530000000,0.0130000000,-0.0140000000,0,12.41957200,0.25780700,-0.25780700,0,1678.14240000,69.92260000,-69.92260000,0,Mass,4.820000,0.260000,-0.250000,0,0.401000,0.013000,-0.014000,0,3.2300,0.2100,-0.1800,0,387.90,6.00,-5.00,0,89.94400,0.01300,-0.01000,0,6145.00,99.00,-80.00,0,1.289000,0.027000,-0.026000,0,1.196000,0.065000,-0.063000,0,0.1190,0.0800,-0.0750,0,[Fe/H],0.32838,0.03146,-0.02518,0,4.295000,0.019000,-0.019000,0,0.787000,0.041000,-0.040000,0,292.6274943,37.8601653,12.4820000,0.3190000,-0.3190000,11.7660000,0.0220000,-0.0220000,11.8292000,0.0001660,-0.0001660,11.4605000,0.0061000,-0.0061000
Kepler-1654 b,Kepler-1654,1,1,1,Transit,Published Confirmed,0,1047.83560000000,0.00180000000,-0.00190000000,0,2.0260000000,0.0370000000,-0.0350000000,0,9.18017100,0.21297100,-0.19055300,0,158.91500000,,,1,Mass,1.200000,,,1,0.260000,0.210000,-0.110000,0,0.3000,0.0220,-0.0200,0,206.00,3.70,-3.50,0,89.98200,0.01200,-0.01700,0,5597.00,95.00,-93.00,0,1.179000,0.026000,-0.023000,0,1.011000,0.056000,-0.052000,0,-0.0880,0.0970,-0.0950,0,[Fe/H],0.08991,0.04043,-0.04069,0,4.300100,0.009900,-0.012000,0,0.876000,0.015000,-0.033000,0,282.1856949,44.4344617,14.3320000,0.0190000,-0.0190000,13.4970000,0.1030000,-0.1030000,13.4057000,0.0002110,-0.0002110,12.9495000,0.0073000,-0.0073000
Kepler-1704 b,Kepler-1704,1,1,1,Transit,Published Confirmed,0,988.88112000000,0.00091000000,-0.00091000000,0,2.0270000000,0.0240000000,-0.0300000000,0,11.94877343,0.49319515,-0.47077719,0,1322.16617312,92.17023803,-88.99195396,0,Mass,4.070000,0.550000,-0.490000,0,0.920000,0.010000,-0.016000,0,0.3420,0.0200,-0.0210,0,253.80,3.70,-4.10,0,89.00000,0.56000,-0.26000,0,5746.00,87.00,-88.00,0,1.697000,0.059000,-0.058000,0,1.132000,0.040000,-0.050000,0,0.1960,0.0580,-0.0580,0,[Fe/H],0.45179,0.02533,-0.03018,0,4.031000,0.031000,-0.032000,0,0.325000,0.036000,-0.032000,0,291.2012559,51.1442437,14.0210000,0.0340000,-0.0340000,13.3920000,0.1370000,-0.1370000,13.2514000,0.0002300,-0.0002300,12.7934000,0.0074000,-0.0074000
Kepler-278 b,Kepler-278,1,1,2,Transit,Published Confirmed,0,30.15560000000,0.00410000000,-0.00200000000,0,0.2020000000,0.0050000000,-0.0050000000,0,3.95500000,0.08000000,-0.08000000,0,56.00000000,37.00000000,-13.00000000,0,Mass,5.000000,3.200000,-1.100000,0,0.696000,0.017000,-0.026000,0,110.0000,14.0000,-14.0000,0,586.00,19.00,-19.00,0,85.11000,0.72000,-0.52000,0,4965.00,54.00,-54.00,0,2.861000,0.060000,-0.060000,0,1.227000,0.061000,-0.061000,0,0.2200,0.0400,-0.0400,0,[Fe/H],0.64933,0.05223,-0.05939,0,3.580000,0.095000,-0.095000,0,0.072370,0.000960,-0.000960,0,290.1072124,38.7022694,12.7870000,0.2960000,-0.2960000,11.8110000,0.0240000,-0.0240000,11.5296000,0.0002560,-0.0002560,10.9187000,0.0060000,-0.0060000
Kepler-278 c,Kepler-278,1,1,2,Transit,Published Confirmed,0,51.11100000000,0.02300000000,-0.01100000000,0,0.2870000000,0.0070000000,-0.0070000000,0,3.26800000,0.06700000,-0.06700000,0,34.90000000,9.90000000,-21.00000000,0,Mass,5.500000,1.500000,-3.200000,0,0.616000,0.015000,-0.023000,0,54.3000,7.2000,-7.2000,0,492.00,16.00,-16.00,0,88.58000,1.20000,-0.51000,0,4965.00,54.00,-54.00,0,2.861000,0.060000,-0.060000,0,1.227000,0.061000,-0.061000,0,0.2200,0.0400,-0.0400,0,[Fe/H],0.64933,0.05223,-0.05939,0,3.580000,0.095000,-0.095000,0,0.072370,0.000960,-0.000960,0,290.1072124,38.7022694,12.7870000,0.2960000,-0.2960000,11.8110000,0.0240000,-0.0240000,11.5296000,0.0002560,-0.0002560,10.9187000,0.0060000,-0.0060000
Kepler-391 b,Kepler-391,1,1,2,Transit,Published Confirmed,0,7.41750000000,0.00270000000,-0.00370000000,0,0.0830000000,0.0120000000,-0.0130000000,0,2.50000000,0.29000000,-0.29000000,0,1100.00000000,,,1,Mass,380.000000,,,1,0.460000,,,1,690.0000,390.0000,-410.0000,0,930.00,37.00,-140.00,0,85.50000,2.90000,-1.70000,0,5038.00,57.00,-57.00,0,2.879000,0.318000,-0.318000,0,1.270000,0.081000,-0.081000,0,0.0400,0.0200,-0.0200,0,[Fe/H],0.66276,0.11103,-0.14954,0,3.620000,0.050000,-0.050000,0,0.082200,0.009900,-0.012000,0,290.6218844,51.0573453,14.0750000,0.0180000,-0.0180000,13.1770000,0.0800000,-0.0800000,12.9840000,0.0002800,-0.0002800,12.3950000,0.0077000,-0.0077000
Kepler-391 c,Kepler-391,1,1,2,Transit,Published Confirmed,0,20.50100000000,0.03200000000,-0.01000000000,0,0.1640000000,0.0260000000,-0.0220000000,0,2.88000000,0.33000000,-0.33000000,0,450.00000000,,,1,Mass,400.000000,,,1,0.270000,,,1,179.0000,96.0000,-110.0000,0,662.00,89.00,-97.00,0,87.27000,0.72000,-0.48000,0,5038.00,57.00,-57.00,0,2.879000,0.318000,-0.318000,0,1.270000,0.081000,-0.081000,0,0.0400,0.0200,-0.0200,0,[Fe/H],0.66276,0.11103,-0.14954,0,3.620000,0.050000,-0.050000,0,0.082200,0.009900,-0.012000,0,290.6218844,51.0573453,14.0750000,0.0180000,-0.0180000,13.1770000,0.0800000,-0.0800000,12.9840000,0.0002800,-0.0002800,12.3950000,0.0077000,-0.0077000
Kepler-553 c,Kepler-553,1,1,2,Transit,Published Confirmed,0,328.24017000000,0.00039000000,-0.00040000000,0,0.8980000000,0.0150000000,-0.0120000000,0,11.57887706,0.35868738,-0.28022452,0,2129.45032690,139.84449908,-136.66621501,0,Mass,7.530000,0.650000,-0.740000,0,0.346000,0.020000,-0.024000,0,0.5890,0.0460,-0.0420,0,251.00,4.30,-4.30,0,89.83140,0.00540,-0.00920,0,5191.00,76.00,-78.00,0,0.902000,0.026000,-0.021000,0,0.889000,0.046000,-0.036000,0,0.1520,0.0580,-0.0580,0,[Fe/H],-0.27084,0.03201,-0.03456,0,4.480000,0.019000,-0.027000,0,1.727000,0.097000,-0.150000,0,298.5508922,48.3325405,16.1400000,0.0340000,-0.0340000,15.0340000,0.2290000,-0.2290000,14.9567000,0.0003460,-0.0003460,14.3804000,0.0097000,-0.0097000
Kepler-849 b,Kepler-849,1,1,1,Transit,Published Confirmed,0,394.62508000000,0.00081000000,-0.00079000000,0,1.1370000000,0.0340000000,-0.0300000000,0,8.08167508,0.30264248,-0.32506044,0,298.75870258,63.56568140,-63.56568140,0,Mass,3.090000,0.820000,-0.720000,0,0.078000,0.069000,-0.053000,0,2.8600,0.2100,-0.2000,0,362.70,6.00,-5.80,0,89.92300,0.05300,-0.05800,0,5950.00,140.00,-130.00,0,1.822000,0.066000,-0.073000,0,1.259000,0.120000,-0.098000,0,0.1450,0.0590,-0.0580,0,[Fe/H],0.57287,0.02810,-0.02880,0,4.016000,0.060000,-0.049000,0,0.292000,0.055000,-0.037000,0,290.8517961,48.5213243,13.7080000,0.0050000,-0.0050000,12.8780000,0.0920000,-0.0920000,12.8358000,0.0002090,-0.0002090,12.4219000,0.0088000,-0.0088000
L 98-59 b,L 98-59,1,1,5,Transit,Published Confirmed,0,2.25311400000,0.00000040000,-0.00000040000,0,0.0223000000,0.0007000000,-0.0007000000,0,0.83700000,0.01900000,-0.01900000,0,0.46000000,0.11000000,-0.11000000,0,Mass,4.300000,1.100000,-1.000000,0,0.031000,0.017000,-0.016000,0,24.5000,2.5000,-2.5000,0,620.00,13.00,-13.00,0,88.08000,0.23000,-0.20000,0,3415.00,60.00,-60.00,0,0.315500,0.006200,-0.006200,0,0.292300,0.006700,-0.006700,0,-0.4600,0.2600,-0.2600,0,[Fe/H],-1.91364,0.03421,-0.03714,0,4.910000,0.020000,-0.020000,0,13.000000,1.100000,-0.900000,0,124.5328604,-68.3144658,13.2180000,0.3110000,-0.3110000,11.6850000,0.0170000,-0.0170000,10.5976000,0.0007650,-0.0007650,9.4124200,0.0072820,-0.0072820
L 98-59 c,L 98-59,1,1,5,Transit,Published Confirmed,0,3.69067640000,0.00000040000,-0.00000040000,0,0.0309000000,0.0010000000,-0.0010000000,0,1.32900000,0.02900000,-0.02900000,0,2.00000000,0.13000000,-0.13000000,0,Mass,4.700000,0.500000,-0.400000,0,0.002000,0.002000,-0.001000,0,12.7000,1.3000,-1.3000,0,526.00,11.00,-11.00,0,88.88000,0.21000,-0.17000,0,3415.00,60.00,-60.00,0,0.315500,0.006200,-0.006200,0,0.292300,0.006700,-0.006700,0,-0.4600,0.2600,-0.2600,0,[Fe/H],-1.91364,0.03421,-0.03714,0,4.910000,0.020000,-0.020000,0,13.000000,1.100000,-0.900000,0,124.5328604,-68.3144658,13.2180000,0.3110000,-0.3110000,11.6850000,0.0170000,-0.0170000,10.5976000,0.0007650,-0.0007650,9.4124200,0.0072820,-0.0072820
L 98-59 d,L 98-59,1,1,5,Transit,Published Confirmed,0,7.45072900000,0.00000200000,-0.00000200000,0,0.0494000000,0.0016000000,-0.0016000000,0,1.62700000,0.04100000,-0.04100000,0,1.64000000,0.07000000,-0.07000000,0,Mass,2.200000,0.200000,-0.200000,0,0.006000,0.007000,-0.004000,0,4.9700,0.5200,-0.5200,0,416.00,9.00,-9.00,0,88.44000,0.05000,-0.05000,0,3415.00,60.00,-60.00,0,0.315500,0.006200,-0.006200,0,0.292300,0.006700,-0.006700,0,-0.4600,0.2600,-0.2600,0,[Fe/H],-1.91364,0.03421,-0.03714,0,4.910000,0.020000,-0.020000,0,13.000000,1.100000,-0.900000,0,124.5328604,-68.3144658,13.2180000,0.3110000,-0.3110000,11.6850000,0.0170000,-0.0170000,10.5976000,0.0007650,-0.0007650,9.4124200,0.0072820,-0.0072820
LHS 1140 b,LHS 1140,1,1,2,Transit,Published Confirmed,0,24.73723000000,0.00002000000,-0.00002000000,0,0.0946000000,0.0017000000,-0.0017000000,0,1.73000000,0.02500000,-0.02500000,0,5.60000000,0.19000000,-0.19000000,0,Mass,5.900000,0.300000,-0.300000,0,0.043000,,,1,0.4300,0.0300,-0.0300,0,226.00,4.00,-4.00,0,89.86000,0.04000,-0.04000,0,3096.00,48.00,-48.00,0,0.215900,0.003000,-0.003000,0,0.184400,0.004500,-0.004500,0,-0.1500,0.0900,-0.0900,0,[Fe/H],-2.42022,0.03300,-0.03572,0,5.041000,0.016000,-0.016000,0,25.800000,1.000000,-1.000000,0,11.2486320,-15.2741085,15.8810000,0.0910000,-0.0910000,14.1500000,0.0620000,-0.0620000,12.6706000,0.0003560,-0.0003560,11.2991000,0.0073288,-0.0073288
LHS 1140 c,LHS 1140,1,1,2,Transit,Published Confirmed,0,3.77794000000,0.00000200000,-0.00000200000,0,0.0270000000,0.0005000000,-0.0005000000,0,1.27200000,0.02600000,-0.02600000,0,1.91000000,0.06000000,-0.06000000,0,Mass,5.100000,0.400000,-0.400000,0,0.050000,,,1,5.3000,0.4000,-0.4000,0,422.00,7.00,-7.00,0,89.80000,0.14000,-0.19000,0,3096.00,48.00,-48.00,0,0.215900,0.003000,-0.003000,0,0.184400,0.004500,-0.004500,0,-0.1500,0.0900,-0.0900,0,[Fe/H],-2.42022,0.03300,-0.03572,0,5.041000,0.016000,-0.016000,0,25.800000,1.000000,-1.000000,0,11.2486320,-15.2741085,15.8810000,0.0910000,-0.0910000,14.1500000,0.0620000,-0.0620000,12.6706000,0.0003560,-0.0003560,11.2991000,0.0073288,-0.0073288
NGTS-13 b,NGTS-13,1,1,1,Transit,Published Confirmed,0,4.11902700000,0.00002300000,-0.00002300000,0,0.0549000000,0.0015000000,-0.0025000000,0,12.80067800,0.51561400,-0.51561400,0,1538.29720000,139.84520000,-139.84520000,0,Mass,4.020000,0.550000,-0.550000,0,0.086000,0.034000,-0.034000,0,1096.0000,90.0000,-90.0000,0,1605.00,30.00,-30.00,0,88.70000,1.20000,-1.20000,0,5819.00,73.00,-73.00,0,1.788000,0.057000,-0.057000,0,1.300000,0.110000,-0.180000,0,0.2500,0.1700,-0.1700,0,[Fe/H],0.51720,0.02687,-0.02865,0,4.040000,0.050000,-0.050000,0,0.310000,0.040000,-0.040000,0,176.2402326,-38.1397158,13.4190000,0.0090000,-0.0090000,12.7440000,0.0570000,-0.0570000,12.5691000,0.0002690,-0.0002690,12.1137000,0.0060000,-0.0060000
NGTS-33 b,NGTS-33,1,1,1,Transit,Published Confirmed,0,2.82797200000,0.00000100000,-0.00000100000,0,0.0480000000,0.0020000000,-0.0020000000,0,18.38272835,0.78462865,-0.78462865,0,1153.71711741,85.81366989,-85.81366989,0,Mass,0.190000,0.030000,-0.030000,0,0.000000,,,0,2620.0000,1120.0000,-1120.0000,0,1991.00,21.00,-21.00,0,83.94000,0.12000,-0.12000,0,7437.00,72.00,-72.00,0,1.470000,0.060000,-0.060000,0,1.600000,0.110000,-0.110000,0,-0.1100,0.1700,-0.1700,0,[Fe/H],0.77159,0.03797,-0.04161,0,4.260000,0.280000,-0.280000,0,0.810000,0.020000,-0.020000,0,107.8333348,-35.8505185,11.8410000,0.2030000,-0.2030000,11.6040000,0.0160000,-0.0160000,11.3976000,0.0005020,-0.0005020,11.1007000,0.0061000,-0.0061000
PH2 b,PH2,1,1,1,Transit,Published Confirmed,0,282.52542000000,0.00011000000,-0.00011000000,0,0.8330000000,0.0140000000,-0.0160000000,0,9.33708092,0.29143350,-0.26901554,0,87.08498352,20.97667486,-21.29450327,0,Mass,0.580000,0.160000,-0.150000,0,0.215000,0.095000,-0.082000,0,1.2000,0.0900,-0.0900,0,295.10,5.00,-4.50,0,89.89800,0.02100,-0.01700,0,5734.00,84.00,-82.00,0,0.949000,0.028000,-0.027000,0,0.966000,0.050000,-0.056000,0,0.0170,0.0510,-0.0440,0,[Fe/H],-0.05849,0.02930,-0.02558,0,4.470000,0.032000,-0.038000,0,1.600000,0.160000,-0.170000,0,289.7636212,51.9626830,13.4460000,0.0230000,-0.0230000,12.6450000,0.0460000,-0.0460000,12.5811000,0.0001850,-0.0001850,12.1351000,0.0075000,-0.0075000
Qatar-3 b,Qatar-3,1,1,1,Transit,Published Confirmed,0,2.50792040000,,,0,0.0378300000,0.0006900000,-0.0006900000,0,12.28506400,1.56926000,-1.56926000,0,1369.84730000,149.38010000,-149.38010000,0,Mass,4.000000,1.200000,-1.200000,0,0.000000,,,0,1330.0000,287.0000,-287.0000,0,1681.00,84.00,-84.00,0,86.80000,2.00000,-2.00000,0,6007.00,52.00,-52.00,0,1.272000,0.140000,-0.140000,0,1.145000,0.064000,-0.064000,0,-0.0410,0.0810,-0.0810,0,[Fe/H],0.27875,0.09416,-0.12039,0,4.286000,0.079000,-0.079000,0,0.780000,0.200000,-0.200000,0,359.1519716,36.2129562,13.5170000,0.0550000,-0.0550000,12.9290000,0.0800000,-0.0800000,12.8203000,0.0008540,-0.0008540,12.3550000,0.0102000,-0.0102000
Qatar-4 b,Qatar-4,1,1,1,Transit,Published Confirmed,0,1.80535640000,,,0,0.0280300000,0.0004800000,-0.0004800000,0,12.72221500,1.23299000,-1.23299000,0,1938.76300000,171.62820000,-171.62820000,0,Mass,5.100000,1.000000,-1.000000,0,0.000000,,,0,614.0000,88.0000,-88.0000,0,1385.00,48.00,-48.00,0,87.50000,1.60000,-1.60000,0,5215.00,50.00,-50.00,0,0.849000,0.063000,-0.063000,0,0.896000,0.048000,-0.048000,0,0.1030,0.0810,-0.0810,0,[Fe/H],-0.31785,0.06371,-0.07469,0,4.533000,0.058000,-0.058000,0,2.070000,0.038000,-0.038000,0,4.8592750,44.0275965,14.5590000,0.1310000,-0.1310000,13.5740000,0.1030000,-0.1030000,13.4114000,0.0007190,-0.0007190,12.8416000,0.0070000,-0.0070000
Qatar-5 b,Qatar-5,1,1,1,Transit,Published Confirmed,0,2.87923190000,,,0,0.0412700000,0.0006700000,-0.0006700000,0,12.40836300,0.71737600,-0.71737600,0,1373.02560000,57.20940000,-57.20940000,0,Mass,3.950000,0.580000,-0.580000,0,0.000000,,,0,669.0000,60.0000,-60.0000,0,1415.00,31.00,-31.00,0,88.74000,0.87000,-0.87000,0,5747.00,49.00,-49.00,0,1.076000,0.051000,-0.051000,0,1.128000,0.056000,-0.056000,0,0.3770,0.0800,-0.0800,0,[Fe/H],0.05614,0.04354,-0.04839,0,4.427000,0.035000,-0.035000,0,1.286000,0.150000,-0.150000,0,7.0539375,42.0613451,13.4320000,0.0650000,-0.0650000,12.6140000,0.0800000,-0.0800000,12.5241000,0.0004350,-0.0004350,12.0401000,0.0079000,-0.0079000
TIC 139270665 b,TIC 139270665,1,1,2,Transit,Published Confirmed,0,23.62400000000,0.03000000000,-0.03100000000,0,0.1630000000,0.0027000000,-0.0033000000,0,7.22979255,0.26901554,-0.24659758,0,147.15455244,14.62010672,-14.62010672,0,Mass,2.130000,0.320000,-0.290000,0,0.105000,0.053000,-0.050000,0,40.3000,3.4000,-2.7000,0,703.00,14.00,-11.00,0,89.76000,0.17000,-0.23000,0,5844.00,84.00,-82.00,0,1.016000,0.035000,-0.031000,0,1.035000,0.052000,-0.062000,0,0.1560,0.0570,-0.0560,0,[Fe/H],0.03222,0.03448,-0.02489,0,4.439000,0.032000,-0.041000,0,1.390000,0.150000,-0.160000,0,124.0338967,33.2914532,10.9180000,0.0790000,-0.0790000,10.3850000,0.0050000,-0.0050000,10.1805000,0.0003470,-0.0003470,9.7855900,0.0060000,-0.0060000
TOI-1064 b,TOI-1064,1,1,2,Transit,Published Confirmed,0,6.44386800000,0.00002500000,-0.00002500000,0,0.0615200000,0.0008600000,-0.0008900000,0,2.58700000,0.04300000,-0.04200000,0,13.50000000,1.70000000,-1.80000000,0,Mass,4.300620,0.551362,-0.606498,0,0.047000,0.038000,-0.030000,0,62.9000,4.2000,-4.0000,0,784.00,13.00,-13.00,0,87.70900,0.08300,-0.09700,0,4734.00,67.00,-67.00,0,0.726000,0.007000,-0.007000,0,0.748000,0.032000,-0.032000,0,0.0500,0.0800,-0.0800,0,[Fe/H],-0.62342,0.02482,-0.02633,0,4.600000,0.060000,-0.060000,0,2.706866,0.070491,-0.056393,0,296.0039349,-47.5620305,12.0220000,0.0240000,-0.0240000,10.9380000,0.0460000,-0.0460000,10.6491000,0.0013340,-0.0013340,10.0059000,0.0062000,-0.0062000
TOI-1064 c,TOI-1064,1,1,2,Transit,Published Confirmed,0,12.22657400000,0.00004600000,-0.00004300000,0,0.0942900000,0.0013200000,-0.0013600000,0,2.65100000,0.04300000,-0.04200000,0,2.50000000,1.80000000,-2.00000000,0,Mass,0.771906,0.496225,-0.606498,0,0.088000,0.081000,-0.064000,0,26.8000,1.8000,-1.7000,0,634.00,10.00,-10.00,0,88.45500,0.05800,-0.05600,0,4734.00,67.00,-67.00,0,0.726000,0.007000,-0.007000,0,0.748000,0.032000,-0.032000,0,0.0500,0.0800,-0.0800,0,[Fe/H],-0.62342,0.02482,-0.02633,0,4.600000,0.060000,-0.060000,0,2.706866,0.070491,-0.056393,0,296.0039349,-47.5620305,12.0220000,0.0240000,-0.0240000,10.9380000,0.0460000,-0.0460000,10.6491000,0.0013340,-0.0013340,10.0059000,0.0062000,-0.0062000
TOI-1107 b,TOI-1107,1,1,1,Transit,Published Confirmed,0,4.07823870000,0.00000240000,-0.00000250000,0,0.0561000000,0.0024000000,-0.0025000000,0,14.57167491,0.56044903,-0.56044903,0,1064.72516345,57.20911326,-57.20911326,0,Mass,1.890000,0.230000,-0.220000,0,0.025000,0.023000,-0.016000,0,532.0000,92.0000,-93.0000,0,1728.00,27.00,-27.00,0,88.63000,0.89000,-0.96000,0,6311.00,98.00,-98.00,0,1.810000,0.060000,-0.060000,0,1.350000,0.080000,-0.080000,0,-0.1000,0.0900,-0.0900,0,[Fe/H],0.67117,0.03810,-0.04176,0,4.050000,0.040000,-0.040000,0,0.337000,0.024000,-0.026000,0,155.6078632,-82.2188693,11.0380000,0.0850000,-0.0850000,10.5530000,0.0060000,-0.0060000,10.3745000,0.0003670,-0.0003670,10.0068000,0.0060000,-0.0060000
TOI-1117 b,TOI-1117,1,1,3,Transit,Published Confirmed,0,2.22816000000,0.00001000000,-0.00001000000,0,0.0330000000,0.0002000000,-0.0002000000,0,2.46000000,0.13000000,-0.12000000,0,8.90000000,0.95000000,-0.96000000,0,Mass,3.300000,0.600000,-0.600000,0,0.000000,,,0,928.0000,50.0000,-50.0000,0,1538.00,21.00,-21.00,0,88.20000,1.10000,-1.10000,0,5635.00,62.00,-62.00,0,1.050000,0.030000,-0.030000,0,0.970000,0.020000,-0.020000,0,0.1360,0.0440,-0.0440,0,[Fe/H],-0.44370,0.01190,-0.01223,0,4.410000,0.030000,-0.030000,0,1.280000,0.180000,-0.180000,0,273.6020606,-66.4199742,11.7000000,0.0080000,-0.0080000,11.0160000,0.0230000,-0.0230000,10.8621000,0.0003200,-0.0003200,10.4055000,0.0060000,-0.0060000
TOI-1135 b,TOI-1135,1,1,1,Transit,Published Confirmed,0,8.02773270000,0.00000190000,-0.00000180000,0,0.0815000000,0.0016000000,-0.0017000000,0,9.91994792,0.31385146,-0.31385146,0,58.79825529,,,1,Mass,0.150000,0.090000,-0.090000,0,0.062000,0.120000,-0.045000,0,310.0000,28.0000,-27.0000,0,1171.00,25.00,-25.00,0,89.30000,0.19000,-0.24000,0,6320.00,120.00,-120.00,0,1.202000,0.037000,-0.037000,0,1.119000,0.069000,-0.069000,0,-0.0390,0.0600,-0.0620,0,[Fe/H],0.31806,0.04366,-0.04391,0,4.328000,0.028000,-0.031000,0,0.908000,0.084000,-0.079000,0,193.3963704,85.1294952,10.1340000,0.0430000,-0.0430000,9.5400000,0.0300000,-0.0300000,9.4135300,0.0005390,-0.0005390,9.0285500,0.0063000,-0.0063000
TOI-1231 b,TOI-1231,1,1,1,Transit,Published Confirmed,0,24.24558600000,0.00006400000,-0.00006600000,0,0.1288000000,0.0021000000,-0.0022000000,0,3.65000000,0.16000000,-0.15000000,0,15.40000000,3.30000000,-3.30000000,0,Mass,1.740000,0.470000,-0.420000,0,0.087000,0.120000,-0.061000,0,1.9300,0.1000,-0.1000,0,329.60,3.80,-3.70,0,89.73000,0.18000,-0.18000,0,3553.00,51.00,-52.00,0,0.476000,0.015000,-0.014000,0,0.485000,0.024000,-0.024000,0,0.0410,0.0690,-0.0630,0,[Fe/H],-1.48678,0.01312,-0.01353,0,4.767000,0.033000,-0.035000,0,6.310000,0.680000,-0.640000,0,156.7472600,-52.4678724,13.7400000,0.0560000,-0.0560000,12.3600000,0.2000000,-0.2000000,11.3600000,0.0009220,-0.0009220,10.2565000,0.0073547,-0.0073547
TOI-1238 b,TOI-1238,1,1,2,Transit,Published Confirmed,0,0.76459700000,0.00001300000,-0.00001100000,0,0.0139000000,0.0008000000,-0.0008000000,0,1.21000000,0.11000000,-0.10000000,0,3.76000000,1.15000000,-1.07000000,0,Mass,11.700000,4.200000,-3.400000,0,0.250000,,,1,442.0000,39.0000,-35.0000,0,1133.00,168.00,-168.00,0,86.51000,2.11000,-1.98000,0,4089.00,54.00,-54.00,0,0.580000,0.020000,-0.020000,0,0.590000,0.020000,-0.020000,0,0.3100,0.1900,-0.1900,0,[Fe/H],-1.08249,0.01038,-0.01063,0,4.630000,0.060000,-0.060000,0,4.510600,0.436500,-0.447530,0,201.3823387,68.8360678,14.3270000,0.2310000,-0.2310000,12.7960000,0.0490000,-0.0490000,12.2219000,0.0003470,-0.0003470,11.2582000,0.0073426,-0.0073426
TOI-1238 c,TOI-1238,1,1,2,Transit,Published Confirmed,0,3.29473600000,0.00003400000,-0.00003600000,0,0.0370000000,0.0020000000,-0.0020000000,0,2.11000000,0.14000000,-0.14000000,0,8.32000000,1.90000000,-1.88000000,0,Mass,4.900000,2.500000,-1.800000,0,0.150000,,,1,63.0000,6.0000,-5.0000,0,695.00,105.00,-105.00,0,88.38000,0.57000,-0.47000,0,4089.00,54.00,-54.00,0,0.580000,0.020000,-0.020000,0,0.590000,0.020000,-0.020000,0,0.3100,0.1900,-0.1900,0,[Fe/H],-1.08249,0.01038,-0.01063,0,4.630000,0.060000,-0.060000,0,4.510600,0.436500,-0.447530,0,201.3823387,68.8360678,14.3270000,0.2310000,-0.2310000,12.7960000,0.0490000,-0.0490000,12.2219000,0.0003470,-0.0003470,11.2582000,0.0073426,-0.0073426
